Fraud_ID,Client_ID,Transaction_ID,Fraud_Type,Detection_Date,Status,Resolved_Incidents
532,379,b189c26f-471e-4a08-80e1-b524497bc35e,Money Laundering,2025-05-12,Resolved,1
533,380,9de3455b-7043-4063-971d-027048e38574,Account Takeover,2025-03-22,Under Investigation,0
534,381,70c6c1b1-53a9-41b1-a932-81b2f7dbcb03,Card Fraud,2025-01-21,Under Investigation,0
535,382,54f25a11-512a-4e02-b45a-930097ee40a4,Account Takeover,2024-07-07,Under Investigation,0
536,383,defaf318-480f-4ddf-a7d2-a2c3053a8988,Account Takeover,2025-04-13,Resolved,1
537,384,019621c7-ff20-4572-93af-9e9f43f09f2e,Card Fraud,2025-04-21,Under Investigation,0
538,384,9d86867a-c836-4d53-9bc4-d1e27e67f83f,Money Laundering,2025-03-30,Resolved,1
539,386,fd4d5b0a-c530-49dd-b883-2ff070673859,Account Takeover,2024-12-10,Under Investigation,0
540,386,27d22774-b8a6-4707-a059-a601e4a033b4,Phishing,2023-10-24,Under Investigation,0
541,386,6df80bf9-5c85-4ded-a160-26706ba9bbf1,Phishing,2023-03-31,Under Investigation,0
542,387,71f1f922-0956-47be-8cff-36603765a56a,Card Fraud,2025-02-26,Under Investigation,0
543,387,ac0ba420-e2f3-49ee-ab02-aca2e45961c6,Account Takeover,2025-03-27,Under Investigation,0
544,387,3eee443c-2c27-45f5-8ac3-c4c401027136,Account Takeover,2025-02-04,Under Investigation,0
545,387,bd96842e-6909-4184-83d0-ded2639dd372,Account Takeover,2025-03-19,Under Investigation,0
546,387,33463b83-b79d-49fe-9d43-095458cb73e3,Card Fraud,2025-02-21,Under Investigation,0
547,388,d9969b6c-3ade-44f0-8d2e-42ece05ef6b0,Phishing,2025-05-13,Under Investigation,0
548,388,ea6c6750-aa0b-4695-8350-d6e0c79ffeba,Account Takeover,2025-05-15,Resolved,1
549,389,0cd8d43e-c7d5-4322-8780-b3b4b3cb875a,Account Takeover,2024-11-15,Under Investigation,0
550,391,5225af23-bcff-46bd-bff9-9bde68f79471,Card Fraud,2024-04-18,Under Investigation,0
551,391,2ae6472a-1a1e-4405-85ec-3221e257dfa2,Card Fraud,2024-11-18,Resolved,1
552,391,c706dbf4-4e7e-456e-bc95-c859517c5568,Money Laundering,2024-07-27,Under Investigation,0
553,391,e6d5bdf7-54c1-40fe-a371-97c4b161cc5b,Account Takeover,2024-03-20,Under Investigation,0
554,391,3d749032-36b1-4cb8-843b-3433d8690f78,Money Laundering,2022-11-15,Under Investigation,0
555,392,a1881b69-fb57-41c1-a9f9-3ed6efba5fd5,Money Laundering,2024-10-25,Under Investigation,0
556,394,b5332634-9582-445f-bb54-194d9d7f3dae,Money Laundering,2022-08-01,Under Investigation,0
557,394,0f1e376d-991a-4649-882b-d84e0ed30541,Money Laundering,2023-12-08,Resolved,1
558,395,50311d44-9d44-4fc6-820b-d691a8e23ff2,Money Laundering,2024-02-24,Resolved,1
559,395,5930ed0e-63bb-48b2-afa1-d7d0837be666,Card Fraud,2024-01-20,Resolved,1
560,397,86e80b15-78f5-4c5a-8945-a8f217986cb7,Phishing,2025-04-16,Resolved,1
561,397,8d24cc3f-215c-49b1-9361-89e6947bac1c,Identity Theft,2025-02-21,Resolved,1
562,397,b4d99a8a-3876-4953-bcbd-ae584d3e2765,Money Laundering,2025-04-15,Under Investigation,0
563,397,90d60805-7f38-48c7-98be-34dea2245280,Account Takeover,2025-04-15,Resolved,1
564,399,fa3c7d2c-1cbb-4806-a6de-2a6afd227026,Money Laundering,2024-12-11,Resolved,1
565,399,2cb656bd-7cb2-4c71-9f41-d50d6db810a2,Account Takeover,2025-05-13,Resolved,1
566,399,bde0ee38-3c6b-439a-8234-aabebeb2ff0b,Card Fraud,2025-05-08,Resolved,1
567,401,b83fc762-493a-447e-9e24-589f55d10815,Card Fraud,2023-05-28,Under Investigation,0
568,403,f782587c-9a55-4b8d-bd6f-e1d1c9966fe5,Phishing,2024-08-03,Under Investigation,0
569,407,a9936453-349a-4366-9f02-95013a021428,Phishing,2024-05-23,Resolved,1
570,408,8e74f922-df56-44b0-b3ab-b8cebd3ba893,Phishing,2024-04-01,Under Investigation,0
571,412,44fe1a89-d293-49c5-a483-feb8e762cfd8,Money Laundering,2023-11-27,Under Investigation,0
572,413,6f6699d0-21c9-44a1-9370-3b93ef9d31ce,Money Laundering,2024-12-13,Resolved,1
573,416,1d9f54b0-4f9a-4823-9030-e0766ca7438e,Identity Theft,2025-03-06,Resolved,1
574,418,9d5672e5-5738-44f5-8f64-90dd8f6cbf15,Card Fraud,2023-10-10,Resolved,1
575,420,dc57a913-18a5-4144-96ed-e91fd0d56808,Card Fraud,2024-01-29,Under Investigation,0
576,422,7aab6e9f-fe37-4c69-9b70-e2a1756cd387,Card Fraud,2022-06-10,Resolved,1
577,422,c67416fb-3756-408e-a678-f3ef1d4dfe7f,Phishing,2024-08-16,Resolved,1
578,422,f53bbf63-6726-4cca-8239-6a9d5b31f6d6,Money Laundering,2024-04-17,Under Investigation,0
579,423,6d1cf943-5674-4527-98a1-521e7174aee5,Card Fraud,2024-09-17,Under Investigation,0
580,423,a1eb4bfd-5877-4cbe-8a4e-6642711fca49,Card Fraud,2023-04-09,Under Investigation,0
581,423,b42be1d5-c1c4-4240-8706-3d7fd79cde87,Phishing,2024-01-09,Under Investigation,0
582,424,8db964dc-9f20-4b2f-8bb2-3dad43114d2e,Account Takeover,2025-05-01,Resolved,1
583,424,2e5378da-5ac9-4574-8a52-0366e1b5c614,Account Takeover,2025-05-04,Under Investigation,0
584,426,c91eb6cb-cfc0-4b55-9122-4eac2312bbb9,Identity Theft,2022-04-03,Under Investigation,0
585,426,634c26d2-324d-47c4-a727-615b0d68e872,Identity Theft,2022-01-28,Resolved,1
586,426,844e99a0-d76d-4411-af4b-1807896cdcef,Phishing,2024-04-18,Under Investigation,0
587,426,64ea0471-49e3-4f56-986b-99a2e5136f5a,Card Fraud,2022-03-03,Resolved,1
588,426,bd95204a-d3db-44f5-9198-a73bc2db5604,Account Takeover,2022-09-03,Under Investigation,0
589,426,ae3984ca-a352-4cc3-b2b1-2460f4bbff93,Card Fraud,2024-06-26,Under Investigation,0
590,426,802752af-8a75-4a13-a262-205a0ec15685,Card Fraud,2025-04-22,Resolved,1
591,428,218677ff-e75f-477b-9bdc-8b1c3132bb2d,Card Fraud,2024-04-16,Resolved,1
592,429,c24a372b-7e39-4be4-bf93-5c66cdc238ec,Card Fraud,2025-05-03,Under Investigation,0
593,429,3e79b18c-3a07-49b6-9548-9438829442d1,Account Takeover,2024-03-23,Resolved,1
594,429,7ca679d1-9b8a-45a3-ad8c-ce0b7efa92f5,Money Laundering,2023-08-25,Under Investigation,0
595,429,d06ae388-009b-4495-975d-d1278bc73e28,Account Takeover,2022-12-15,Resolved,1
596,430,ebf85268-aeab-465e-9b55-cad216cb8187,Money Laundering,2025-04-04,Resolved,1
597,431,d5756d2f-ee04-4d07-99c6-b2c7deead2dc,Phishing,2024-12-19,Under Investigation,0
598,432,6ea499cc-3222-468f-a8ca-dfbb92eb8d0f,Card Fraud,2024-09-29,Under Investigation,0
599,432,73b86f17-66cd-4689-9508-3527f478a19d,Phishing,2025-04-09,Resolved,1
600,433,536cfd50-035e-4163-af08-bc196706e24f,Account Takeover,2024-12-19,Resolved,1
601,433,b527699e-3e11-4582-9f05-337948a9a79e,Identity Theft,2024-11-26,Under Investigation,0
602,434,faaaab54-6c7a-4ced-a0c0-88b1a3c14020,Money Laundering,2023-07-31,Resolved,1
603,434,b84bb65d-6e58-40a3-ba9d-2109f2e7987d,Money Laundering,2023-02-09,Resolved,1
604,437,da0bb9e2-dba2-4a43-aa81-847ddea56048,Phishing,2025-04-26,Under Investigation,0
605,437,5ed9fe8e-9c52-4e76-9396-7af16a991153,Identity Theft,2024-08-28,Resolved,1
606,440,1590324c-f2a2-4c09-8768-5634e369b385,Money Laundering,2025-05-15,Under Investigation,0
607,440,e3b55ea4-573b-4ed1-906c-88dea8709b4a,Card Fraud,2025-05-11,Resolved,1
608,440,224e6d62-ec69-43b1-9064-d2c35cdca3d2,Phishing,2025-05-10,Under Investigation,0
609,441,784f96fe-132f-4ea7-8350-9f337687f5d2,Card Fraud,2023-04-01,Under Investigation,0
610,441,e5cb034b-9ec6-4b43-96b4-92da77c554db,Account Takeover,2023-05-12,Under Investigation,0
611,441,81210e3f-4ab7-46d5-be28-673dcc41f0d0,Card Fraud,2024-03-07,Under Investigation,0
612,441,2167bd20-adaf-4835-ba36-a8451d72e4d2,Account Takeover,2024-08-31,Under Investigation,0
613,442,2d665827-65bd-49c2-a96e-1829a97a1a43,Identity Theft,2024-12-17,Resolved,1
614,443,38d3d309-12e6-437e-9ce0-35decdc5db78,Phishing,2025-03-22,Resolved,1
615,444,c2e9f1c4-f75e-48ae-bc81-786afb379aaa,Account Takeover,2024-12-10,Resolved,1
616,444,c416d9bf-f496-4a4b-935f-00cd58226927,Card Fraud,2025-02-11,Under Investigation,0
617,445,865275e5-3b1f-40b7-bb85-20536dde1586,Phishing,2023-01-29,Resolved,1
618,445,04061c8b-a8db-410f-a668-a65018943299,Card Fraud,2024-04-15,Under Investigation,0
619,447,59e1d422-1e8d-4c8e-b175-4d0f566a0caf,Identity Theft,2025-05-15,Under Investigation,0
620,447,4a77c93a-27c8-4c83-9d72-97bb3d856574,Identity Theft,2025-05-15,Under Investigation,0
621,448,56bdc954-e0bb-4314-999a-210729363e57,Money Laundering,2025-04-11,Under Investigation,0
622,448,f78888dc-6855-4cf5-ae9f-1b9907eb4469,Money Laundering,2025-05-01,Resolved,1
623,448,2cfe8c3f-048b-4c0f-a3bf-1c675a7e835b,Card Fraud,2023-06-09,Resolved,1
624,448,7ae74dd5-6f18-4a9f-8624-cfc4056774bb,Account Takeover,2025-02-03,Resolved,1
625,448,b125ebcf-2f83-4627-800c-7a902d021535,Phishing,2025-01-19,Under Investigation,0
626,448,5f9616cf-c554-4ca3-af1a-21eeec808e8a,Money Laundering,2025-01-17,Resolved,1
627,449,3c708077-504d-4db5-94ba-cf5d1b5e294d,Card Fraud,2023-09-30,Resolved,1
628,450,e082011e-cf92-481a-bfdf-23e83b97efe5,Money Laundering,2024-11-15,Under Investigation,0
629,450,ae4bb9d4-1c75-4e27-a0ea-7ebeed6bceb8,Account Takeover,2025-02-12,Under Investigation,0
630,451,552ec3a7-ff7c-4227-8558-6b7c2ea2ee99,Account Takeover,2023-08-15,Under Investigation,0
631,451,975aa9e5-1867-4684-9192-18664eb208fd,Phishing,2024-11-03,Under Investigation,0
632,453,e8501eb3-d574-49d5-81dd-cd2e7899fcdc,Money Laundering,2024-07-16,Under Investigation,0
633,453,4f4a448e-9f13-4bf5-befd-58043b83a470,Phishing,2024-09-23,Resolved,1
634,453,5363a0e0-f29a-4b15-9e2f-fcb66a3a8a1f,Card Fraud,2025-05-04,Under Investigation,0
635,453,382a3f26-9fa7-4ae9-b710-d27dbb12e4b7,Identity Theft,2024-04-29,Resolved,1
636,455,7785fcfb-760a-49d7-9352-4d4d289bb292,Identity Theft,2025-04-13,Resolved,1
637,456,28c340b1-6cd3-458c-a257-2eea9c48f904,Account Takeover,2025-04-13,Resolved,1
638,456,17e677c6-97c2-4df0-893e-c559450ed453,Account Takeover,2025-03-03,Resolved,1
639,456,51447c62-8022-4032-bf24-dcbedb13b772,Money Laundering,2025-03-15,Under Investigation,0
640,456,b03f2d39-83c6-43ab-9c9e-f0d7c3ab38ab,Money Laundering,2025-04-14,Resolved,1
641,458,312de7b9-c4f7-4fa1-809a-91477b7dd8fb,Card Fraud,2025-03-12,Under Investigation,0
642,459,430ce69d-21b1-46e2-808a-c44c05ef703c,Money Laundering,2023-01-01,Resolved,1
643,459,f444f737-96a3-4607-a092-80d367c3819c,Phishing,2023-04-29,Resolved,1
644,459,615bfb07-1c71-490b-be47-b7716a6fc219,Money Laundering,2024-12-15,Under Investigation,0
645,459,3efa5eea-f93a-47d8-9021-7365b21bf36e,Money Laundering,2022-08-20,Resolved,1
646,461,0b40dcad-62b5-442b-9150-10a5f45fe62a,Identity Theft,2025-04-19,Resolved,1
647,461,b783960a-a609-456e-9ffe-1070d7f477a3,Card Fraud,2025-02-22,Under Investigation,0
648,463,13edf619-6e6c-41f5-b432-e432e5e26c7b,Identity Theft,2024-09-04,Resolved,1
649,463,9b4c5373-6401-4829-980a-8ee0cb9b0bab,Money Laundering,2025-05-15,Resolved,1
650,463,67b856dd-9eb1-4241-b0db-b29fc445b6ed,Money Laundering,2025-05-14,Under Investigation,0
651,463,a9a74ae6-b209-40d7-953a-cc3be1f8f7fa,Card Fraud,2025-05-15,Resolved,1
652,463,c6829040-1a27-4661-876b-2f5545c70a1e,Identity Theft,2025-05-15,Under Investigation,0
653,464,d547239d-c882-4446-995a-385894fe6fbd,Money Laundering,2024-01-16,Under Investigation,0
654,464,10c01fc4-df1a-43ea-aadf-db55c635418c,Money Laundering,2025-05-06,Under Investigation,0
655,464,a1b6dfe2-ac35-48a3-9b71-7c90713793e8,Phishing,2024-03-06,Under Investigation,0
656,466,fc5b3070-0b7c-45c8-88ee-6a4b9ecdfc5f,Card Fraud,2025-02-09,Resolved,1
657,466,c37e5535-2437-4389-ac96-466473da46d1,Identity Theft,2025-05-03,Under Investigation,0
658,469,c67ea566-4232-41ef-8d59-1e9b879b2475,Account Takeover,2022-08-20,Under Investigation,0
659,469,94613ef4-56dd-4fb6-8d15-8ec1f70fb78b,Card Fraud,2023-02-21,Under Investigation,0
660,470,545cdb50-561d-4279-bffc-111ff4c1ca4c,Money Laundering,2025-03-22,Resolved,1
661,470,90db7491-6613-4707-b93c-da01fd1043b3,Account Takeover,2025-04-12,Under Investigation,0
662,471,a2151c69-b8c3-4954-9409-25ea8b6f8a2f,Account Takeover,2023-11-03,Under Investigation,0
663,472,5a64a8ee-2ac4-403c-b225-8e9b33dbbf37,Card Fraud,2023-08-11,Resolved,1
664,472,8c7a6a97-b202-4547-92fe-1a7583e224ff,Identity Theft,2022-08-01,Under Investigation,0
665,473,fbc3d13a-0287-482f-8d29-5d2c9203bfde,Money Laundering,2021-04-19,Under Investigation,0
666,473,84b60a9f-b94c-4033-81f1-cba2ff513af4,Money Laundering,2025-01-02,Under Investigation,0
667,473,7e3e2090-5aae-45bd-971d-f94eb0e6d719,Identity Theft,2024-08-03,Under Investigation,0
668,473,d7903497-b18c-4b74-87c2-6bdc9a5cd163,Identity Theft,2024-04-29,Resolved,1
669,475,af9d970f-955d-48c1-9388-7f6c990c8a53,Money Laundering,2023-10-28,Resolved,1
670,476,cd817c13-73c6-407b-97e7-fa5ce845ecdd,Card Fraud,2024-07-14,Resolved,1
671,477,0cc8f2f1-a6af-43a7-bd19-1f014e84e821,Identity Theft,2024-10-08,Under Investigation,0
672,478,3c4bacd5-5ee1-4c2e-bc35-113aa6e8b59d,Money Laundering,2024-12-15,Under Investigation,0
673,478,d76eea96-2083-4158-8efb-630aa4db95cc,Card Fraud,2024-10-14,Under Investigation,0
674,479,7c295ef9-10b8-42d3-81e7-5664ddfc4b15,Account Takeover,2025-01-22,Resolved,1
675,481,eb1e8fee-88da-4202-ab04-59ee02004e8d,Phishing,2024-09-08,Under Investigation,0
676,481,1ee5da55-830f-4df9-a2e2-47ce2ca7eddb,Account Takeover,2024-12-14,Under Investigation,0
677,481,5ad64fed-6944-4539-a60a-13bbe13fb55b,Card Fraud,2024-06-07,Under Investigation,0
678,482,6757d8fb-0f05-4921-a6a4-c94e31626caa,Account Takeover,2025-03-28,Under Investigation,0
679,483,5f26c866-1e0f-44fa-8c3a-85fa9d8b94d1,Card Fraud,2025-04-20,Resolved,1
680,486,adae607f-e659-4596-b277-8daffdf8605a,Identity Theft,2025-05-12,Resolved,1
681,486,f6da03f8-f003-4390-9878-8ee8baa43231,Money Laundering,2025-05-14,Under Investigation,0
682,486,5bc4ebbf-7043-4ffc-8a88-29ff8b48d426,Account Takeover,2025-05-09,Resolved,1
683,486,2ce12e27-0ea9-4ef9-9375-23093a7954ad,Money Laundering,2024-09-15,Resolved,1
684,487,7a344384-a24b-4069-b89b-3bec1aac0a58,Phishing,2025-01-22,Resolved,1
685,487,1814560d-b7da-4dcf-a60b-fb33d83a88ab,Card Fraud,2024-12-24,Resolved,1
686,487,e00e6639-e172-41f4-981f-01a4f453aab1,Money Laundering,2025-01-05,Under Investigation,0
687,487,5d4a988c-5f44-4d28-b04b-33b4a9170c09,Money Laundering,2024-12-18,Under Investigation,0
688,488,0d745060-02f1-4aa4-a06f-9ff66cd49868,Identity Theft,2024-10-24,Under Investigation,0
689,489,426a0241-f108-4139-b7f9-67f7d388b776,Phishing,2025-05-04,Under Investigation,0
690,490,47fdb686-2226-4144-9cf5-499475374a36,Identity Theft,2025-03-25,Resolved,1
691,490,97069191-242d-4199-8a76-6866d56b6c49,Card Fraud,2024-10-13,Under Investigation,0
692,490,855b12d4-d74f-4ad6-a3f8-379441234d89,Account Takeover,2024-12-27,Resolved,1
693,492,6c86f773-a663-407f-adbf-daaa36503fc1,Phishing,2024-09-26,Resolved,1
694,494,2cdffbab-5102-4e81-b095-01891ff218d9,Money Laundering,2024-02-17,Under Investigation,0
695,494,b97481df-9bc9-401d-97dc-ae93e429a28d,Account Takeover,2024-02-01,Under Investigation,0
696,494,0a2f1fa8-917a-41ef-b5ca-fd39a4c89fe7,Account Takeover,2024-10-28,Resolved,1
697,495,5f3a04ab-0606-4911-82fd-0145f852c1cd,Identity Theft,2023-10-07,Resolved,1
698,495,c1fd3f9a-f9b5-4a02-80ac-c6881ff09174,Identity Theft,2025-04-01,Resolved,1
699,495,45246e99-d6c1-4317-97fd-d585f935f6e5,Account Takeover,2024-06-13,Resolved,1
700,495,36867302-4bdf-40de-82ed-8aed54ad0442,Card Fraud,2023-05-23,Resolved,1
701,496,720da124-a0da-4148-b18d-6ffc12fa1abf,Card Fraud,2023-12-19,Under Investigation,0
702,496,95876c96-7da9-41c0-ba8a-c6d43b6b3f45,Phishing,2023-03-29,Under Investigation,0
703,496,06872591-8e85-47c2-aa01-3233cd0ed193,Money Laundering,2022-08-21,Under Investigation,0
704,498,d51ff084-3f25-4334-a61a-2606664e4446,Identity Theft,2024-10-28,Resolved,1
705,498,17072bdd-8eee-4285-b56c-b5dd5e0ac500,Identity Theft,2025-04-09,Under Investigation,0
706,498,c702314b-22ca-48e5-8b33-08a540c48f7a,Phishing,2025-04-09,Under Investigation,0
707,499,c48c47d8-485b-480b-a228-0cc063eded4a,Identity Theft,2025-04-03,Under Investigation,0
708,500,5aaf2e51-26b0-4061-9994-becc273395a0,Card Fraud,2023-12-25,Resolved,1
709,500,f21a6d38-0bed-487f-baea-5993d10f8642,Card Fraud,2023-08-03,Resolved,1
710,500,975af86a-5fcc-4eff-9d80-6ca8c9164053,Card Fraud,2023-01-29,Under Investigation,0
711,502,0a276051-3233-4f81-8b1a-6d3559d1c2c5,Account Takeover,2024-11-22,Resolved,1
712,503,1265168f-e532-4f8c-acba-0692ac01b8f7,Money Laundering,2024-10-16,Under Investigation,0
713,506,e528a35e-aec3-48bb-985c-c5205447a5c0,Phishing,2025-05-01,Resolved,1
714,507,12b1d49b-1e59-4ea4-9309-e5ae463605b4,Card Fraud,2024-12-28,Under Investigation,0
715,508,102f8589-3648-4479-9956-f4ad6f030ec9,Card Fraud,2024-08-04,Under Investigation,0
716,508,ea600e65-656e-4b3d-ace4-71a17e8c42ed,Money Laundering,2024-10-09,Resolved,1
717,508,990a26a6-6e17-4a3b-8b4b-5a91a899a4f5,Money Laundering,2023-09-04,Under Investigation,0
718,510,830cd6f2-ee86-4eb0-b14d-d0374299e8cd,Card Fraud,2025-05-04,Resolved,1
719,510,4e582434-7eac-48fe-ac1d-25755f8b90c5,Phishing,2024-12-18,Resolved,1
720,510,5dd5cc61-4c8b-45e1-828e-0550a973ad20,Money Laundering,2023-12-27,Under Investigation,0
721,510,43a8da43-c9cd-438b-84b5-8071feb6e321,Phishing,2025-03-07,Resolved,1
722,511,ab6eb75a-2d50-415c-a4ea-8d9aec14ef5a,Identity Theft,2025-04-28,Resolved,1
723,511,dfd4a6f0-90b0-4f64-b4a7-6c4840165c69,Card Fraud,2025-05-16,Under Investigation,0
724,513,23f6627a-5407-4528-b427-8fee9c097045,Card Fraud,2023-10-13,Resolved,1
725,513,a6387e22-6458-461d-b54f-30c4a3a69322,Card Fraud,2024-09-02,Resolved,1
726,513,8eb0b474-64c4-4336-8eff-be59a76d3228,Identity Theft,2023-07-25,Under Investigation,0
727,514,62b9e58f-ef6c-4fc9-aed0-fb51425fa9b9,Phishing,2022-12-06,Resolved,1
728,514,e96c3b4e-63e5-45f8-87ca-70374ad3b57d,Phishing,2022-07-12,Resolved,1
729,516,0244df8b-e095-481b-86e6-1d953ffc1095,Card Fraud,2025-04-12,Under Investigation,0
730,516,3593e1ef-9108-4205-84fe-f3f26ed97731,Card Fraud,2024-02-14,Resolved,1
731,517,0c45c67c-1e69-4238-bb2d-a3005bd0b4fb,Account Takeover,2022-11-06,Under Investigation,0
732,517,66db8358-8249-4518-8521-9dff96f7b48e,Card Fraud,2020-12-20,Under Investigation,0
733,517,4d2ad1fc-b0e3-4b66-ac2f-d13132a9e7c4,Money Laundering,2023-03-22,Under Investigation,0
734,517,db79ad60-4cbc-4503-bcb2-ac2df94128c8,Account Takeover,2020-12-31,Resolved,1
735,518,e0cfe079-2945-4ed5-995d-77856b90c360,Card Fraud,2025-01-23,Under Investigation,0
736,518,4e8c6415-29d5-48c1-bb50-0ff566b6f451,Account Takeover,2025-04-28,Under Investigation,0
737,518,7f5d132d-a874-4603-b154-e0310c3313e3,Money Laundering,2025-01-31,Resolved,1
738,519,c8fd3a72-2743-4d7c-9b82-1e7ddd99a2f0,Card Fraud,2025-03-25,Under Investigation,0
739,519,62579aca-d821-4f4a-84aa-6ae8b66edce7,Account Takeover,2025-01-21,Under Investigation,0
740,519,0226bc48-55c1-464d-8c0d-f13645c8065a,Card Fraud,2024-12-08,Under Investigation,0
741,520,6c8361a0-41b9-41a7-8ee8-83e346f83485,Money Laundering,2025-02-28,Resolved,1
742,522,478373c2-1313-4591-ac54-305050956bf0,Account Takeover,2023-07-15,Under Investigation,0
743,523,f9ebaf82-bb78-4655-a3b2-815f2f9157c3,Phishing,2021-08-24,Under Investigation,0
744,524,5db8d672-cdb7-47c2-ad7f-62ac7b0aef75,Money Laundering,2025-04-26,Under Investigation,0
745,524,e330faea-69db-432e-95b7-738548f28839,Card Fraud,2025-05-05,Under Investigation,0
746,525,2c6d40f6-28c4-43ca-bfe3-f76939654ffe,Identity Theft,2025-05-12,Resolved,1
747,527,ef6c340d-1951-491c-824b-a83b7df44228,Identity Theft,2024-12-06,Under Investigation,0
748,529,3d5c4aff-07c0-4d9f-b304-19d4fc90fcef,Identity Theft,2022-07-22,Resolved,1
749,529,67120b70-df28-4f2d-8096-b4481739e07a,Phishing,2021-12-26,Resolved,1
750,532,12f14f23-37b3-449e-9b7b-504af752e105,Money Laundering,2025-01-20,Under Investigation,0
751,533,4b304375-1edd-4322-b298-25f1a2fb13c7,Account Takeover,2024-08-15,Resolved,1
752,533,d4d31dfb-0288-4269-ac9d-40aca3614ad5,Card Fraud,2025-02-20,Under Investigation,0
753,533,0d816cec-3b55-48ba-9d8d-dd77784a07d6,Identity Theft,2025-04-11,Resolved,1
754,536,4b700ba1-7a05-4cf8-b608-92e42a61bdf0,Phishing,2025-04-30,Resolved,1
755,536,24b8cb84-f28d-4b0a-8a82-421ffa0d7312,Money Laundering,2025-04-14,Under Investigation,0
756,536,d545fec0-5c89-4764-9ef2-e2c8656b07aa,Identity Theft,2025-01-30,Under Investigation,0
757,538,26f0b865-6722-45db-ac4b-e7bf84c83d7a,Identity Theft,2024-11-17,Under Investigation,0
758,540,4ba040be-41b1-41a3-9780-2aab8261cb34,Money Laundering,2024-05-30,Under Investigation,0
759,542,b8d0d054-b08b-4ff9-9b5c-968c7b9cc976,Account Takeover,2025-04-03,Under Investigation,0
760,542,2f6ed39f-a49d-48c2-b7be-683164eb7e76,Card Fraud,2024-09-24,Resolved,1
761,542,73293715-53f9-45f9-9ec7-32f995afe790,Card Fraud,2024-04-02,Under Investigation,0
762,543,26a71de3-91e8-4b43-87b1-f3b95d6d6a5f,Phishing,2025-04-17,Under Investigation,0
763,545,6b370b39-df2d-4f34-b3db-2686569c0522,Identity Theft,2024-03-07,Under Investigation,0
764,547,3d70af2c-a564-4ab0-b151-2252797c017b,Identity Theft,2024-11-29,Under Investigation,0
765,547,9f1b1cc9-016a-4cf8-b604-89b67de95985,Account Takeover,2024-07-12,Resolved,1
766,550,b57fc1c3-f53e-40f1-af3b-12f99d051390,Identity Theft,2024-07-17,Under Investigation,0
767,550,2e525909-07d1-4d80-b491-c99e5a569f20,Account Takeover,2024-07-12,Under Investigation,0
768,550,4f1aace5-34c2-47d3-b528-862dbda51782,Phishing,2025-05-09,Resolved,1
769,552,b88d43f2-108f-4885-b0aa-d02015f21ea6,Identity Theft,2025-03-11,Resolved,1
770,552,b4580eb1-4eee-42c3-a364-832b83c3b473,Account Takeover,2022-08-24,Under Investigation,0
771,552,d2e7d416-965c-4409-9099-c6ab221f45ff,Phishing,2025-03-05,Under Investigation,0
772,552,66bd9ad0-0ae3-4264-96fa-a22eb3b6fec1,Card Fraud,2024-01-05,Resolved,1
773,553,1ed17d3c-c139-4ae0-a864-d371c2a58919,Account Takeover,2024-10-03,Under Investigation,0
774,553,5bc03ed4-2f0a-4f93-b4a8-995b66844863,Phishing,2024-12-14,Under Investigation,0
775,553,8c5f90cd-e97b-4abe-867f-33841016049b,Account Takeover,2025-03-30,Under Investigation,0
776,553,4366b5b2-0bb1-47b5-8a34-48437a7020c8,Phishing,2025-04-02,Under Investigation,0
777,553,589f5df3-5120-4bd1-8685-06284a8c28bd,Phishing,2025-03-26,Resolved,1
778,554,88a080ed-5044-453f-8ada-ccbdbf6dd94c,Identity Theft,2025-01-24,Resolved,1
779,554,d7f173b9-d7f8-4ebd-bfea-9e5b6325f5a6,Money Laundering,2024-08-08,Under Investigation,0
780,554,21e10087-bd89-4b8b-ae65-127ba820fcc4,Identity Theft,2024-12-11,Under Investigation,0
781,556,9d62d4c8-4559-4fcf-8b6d-69905c6e7a4b,Money Laundering,2025-04-05,Under Investigation,0
782,556,5aa4f1fa-0413-4fe5-93f7-b5ad4c969f6f,Phishing,2025-01-21,Under Investigation,0
783,559,e8ce95cf-4df8-4a7b-bd8c-2365f9fc274a,Account Takeover,2024-10-25,Under Investigation,0
784,559,a6f33371-1120-445c-9777-c4ea3a1da4e5,Account Takeover,2025-02-04,Under Investigation,0
785,561,81786c97-f549-45d8-90f3-86b3a0fb8a40,Identity Theft,2024-10-11,Resolved,1
786,561,05a4d23b-8e71-44b1-a5cc-894cc3059637,Money Laundering,2023-06-14,Resolved,1
787,563,aaf479a0-4c52-410d-9275-66233d2c81e2,Card Fraud,2023-02-05,Resolved,1
788,563,44ded61f-fe8b-40be-9db2-07f8311c90d4,Identity Theft,2022-09-08,Under Investigation,0
789,563,fa6c022e-b5da-4da0-95af-0332e4b7792d,Phishing,2022-08-15,Resolved,1
790,566,c4056d7a-f995-4840-8f3f-01808dbfe7e7,Card Fraud,2023-11-29,Resolved,1
791,568,7aec7671-8776-43e3-9582-5a0e630f6080,Account Takeover,2024-12-12,Under Investigation,0
792,568,5e873bc0-82ac-450f-a10e-b16c53e27692,Identity Theft,2024-12-17,Under Investigation,0
793,569,6948c637-545a-4cf1-b04d-57abf4aa696a,Account Takeover,2023-06-19,Resolved,1
794,570,a47f0417-92cf-4f58-8a84-2b3e0baa2bf5,Card Fraud,2025-02-01,Under Investigation,0
