History_ID,Client_ID,Type_Client,Transaction_ID,Credit_Amount,Payment_Amount,Outstanding_Balance,Interest_Rate,Payment_Status,Late_Payment_Fees,Transaction_Date,Payment_Due_Date,Last_Payment_Date,Credit_Score,Created_At
e0dafc37-bba9-4ad6-a0e2-0deb8ab1c6c5,430,Individual,2cd88501-86a2-404e-9f95-b406179ce83b,1752.68,156.13,0.0,6.9,PAID,0.0,2023-03-22,2023-04-21,2023-04-28,479,2025-05-15
c796ffab-98e1-499c-9a45-58435fd4ec44,431,Individual,71a67da9-7898-40e8-8391-b972237e9154,24082.99,2119.5,24082.99,5.61,OVERDUE,481.66,2024-09-28,2024-10-28,2024-11-29,705,2025-05-15
a3d502ba-82c3-409e-aaf2-f8048e6df84b,432,Individual,347408b9-7919-436a-a1bf-c1e992d00305,41421.25,3797.64,18635.41,10.02,OVERDUE,372.71,2024-07-19,2024-08-18,2024-08-20,685,2025-05-15
0b3971bf-2737-461b-8e6c-9691de11cec6,433,Empresa,67f181b6-94a2-47b5-9b6b-300e24d83bc1,18290.3,1625.7,13413.2,6.66,OVERDUE,268.26,2024-11-04,2024-12-04,2025-01-11,840,2025-05-15
bd79a9c3-78f5-4e3f-89f0-951433f1a580,434,Empresa,02efb3e8-aac8-40b8-96b7-8f53573d1e0e,44828.45,3890.36,17595.93,4.14,OVERDUE,351.92,2021-03-01,2021-03-31,2021-05-03,667,2025-05-15
597855d2-7920-4c07-96f5-2a0b0de21d3b,436,Individual,7f22bcb8-aa8a-4a90-9ad1-dfc7db6284a3,34489.03,2938.47,28612.09,2.24,OVERDUE,572.24,2021-04-03,2021-05-03,2021-06-10,669,2025-05-15
1cc75ab4-fe5d-4702-83f4-f04cb2201db3,437,Empresa,bf3a5528-f30b-4ad0-981b-574388bb8557,17289.77,1484.33,17289.77,3.02,OVERDUE,345.8,2021-05-23,2021-06-22,2021-07-03,578,2025-05-15
b2f296eb-a034-4f32-94c6-9dcfdc92617e,438,Individual,3bcf3b14-aa26-481a-a205-1cca99a573da,45542.55,4099.21,37344.13,8.01,OVERDUE,746.88,2024-05-27,2024-06-26,2024-07-23,463,2025-05-15
97393aa1-60e4-4120-8a49-72c869a8b743,438,Individual,2ee586bd-123c-4542-9283-3dcefa44dd95,42631.13,3967.18,0.0,11.67,PAID,0.0,2023-08-11,2023-09-10,2023-09-22,598,2025-05-15
66be968d-d5ee-4258-9013-49c94561eff0,439,Empresa,efe6c372-08af-4923-a0b4-4e3fd115db53,1417.26,123.99,1293.27,4.98,OVERDUE,25.87,2024-09-16,2024-10-16,2024-10-28,703,2025-05-15
d97ec2d7-0f45-4bf8-9d2b-592bece30246,440,Empresa,9c80c023-942d-4001-af25-47490770e20a,32208.13,2980.33,17306.48,11.04,OVERDUE,346.13,2025-03-22,2025-04-21,2025-05-03,405,2025-05-15
5cb6dc0a-92e5-41ef-a676-fa93823b8dc0,441,Empresa,e2cd007d-8d49-4a37-96a8-be3a93d9ff3d,16491.18,1515.81,1333.08,10.3,OVERDUE,26.66,2023-01-14,2023-02-13,2023-03-03,550,2025-05-15
5718f1c0-5861-4798-aec4-f06952f16673,442,Individual,7914ca7d-2cc9-482c-b1b0-d04d0e6d86e2,30801.2,2654.81,0.0,3.43,PAID,0.0,2024-06-22,2024-07-22,2024-08-13,377,2025-05-15
5aae7488-b155-4208-9263-78f079de93d7,442,Individual,010a501c-c296-4bd4-bef3-070c9586c894,2241.36,202.34,2039.02,8.33,OVERDUE,40.78,2022-12-23,2023-01-22,2023-03-02,451,2025-05-15
095700a4-781d-4580-b33b-a173f0ab4ab2,443,Individual,7db93586-fc82-4045-9697-a4ab899c43f6,8713.77,789.32,3188.53,8.7,OVERDUE,63.77,2024-10-02,2024-11-01,2024-11-04,809,2025-05-15
6cf3dc49-3e2a-4862-a872-3806930fded1,444,Empresa,d67436b5-64ec-4849-97d7-0dc2975a4577,8251.83,739.23,0.0,7.5,PAID,0.0,2024-12-02,2025-01-01,2025-02-06,381,2025-05-15
b3791647-5db1-4818-8ab2-82f332a787cd,444,Empresa,dd07a22b-e049-4c00-8e23-b6d99703abcd,13868.16,1224.1,12644.06,5.92,OVERDUE,252.88,2025-01-06,2025-02-05,2025-02-22,608,2025-05-15
6c5edf84-a100-45ca-a7a8-f9ca41d0f5e7,445,Empresa,4e0c7c4e-e95b-4530-9c7e-f465d701b296,22516.66,2065.9,16318.96,10.1,OVERDUE,326.38,2024-02-16,2024-03-17,2024-03-14,619,2025-05-15
aa60e3e4-4a4e-41d2-a909-184a41298c9d,446,Individual,fc01cfef-e083-4238-badd-d8999d98b07d,47096.66,4383.91,42712.75,11.7,OVERDUE,854.25,2024-09-04,2024-10-04,2024-10-22,614,2025-05-15
48771adb-308e-45b4-94ce-20e8272e6cad,446,Individual,ec0e2b0e-b5b0-4efb-a81f-76f74c0208fb,36979.14,3271.73,990.11,6.17,OVERDUE,19.8,2023-01-02,2023-02-01,2023-02-04,678,2025-05-15
35c8bcde-7f4e-4f19-8679-6c596ff34d5d,447,Empresa,da32d13f-af7a-4ced-8314-935a2dbac7b9,7430.58,637.79,2328.26,3.0,OVERDUE,46.57,2025-03-11,2025-04-10,2025-05-02,405,2025-05-15
878a685f-d30a-4a88-ba92-5461e1ab6d66,447,Empresa,8241b785-a1b3-4875-9cf8-aaffebbc03e7,41005.33,3581.82,0.0,4.82,PAID,0.0,2025-03-08,2025-04-07,2025-04-08,730,2025-05-15
e76c3c67-044e-49a4-9ba4-2d3ede1cb099,447,Empresa,a66e350a-e191-49df-b012-542c7aafe137,28893.06,2692.11,18124.62,11.81,OVERDUE,362.49,2025-03-15,2025-04-14,2025-05-01,628,2025-05-15
fba24b6a-3f21-42f6-b129-5c928ce2b010,448,Individual,040a7820-c39c-4ca5-92bb-e0bab4105de4,10809.13,947.06,9862.07,5.14,OVERDUE,197.24,2024-03-14,2024-04-13,2024-04-25,727,2025-05-15
21ec029d-ee2b-4c15-bef9-b917ca5ac489,449,Empresa,c740cb89-2489-4c01-b1be-8bd4c6974337,3983.52,367.08,1413.96,10.58,OVERDUE,28.28,2025-02-22,2025-03-24,2025-04-19,556,2025-05-15
1e101eab-d6d7-4e4b-8e1b-c69f27cb58ad,450,Empresa,fa9de59a-6ebf-47aa-8508-0146febef697,29192.42,2647.27,15956.07,8.82,OVERDUE,319.12,2021-03-05,2021-04-04,2021-03-31,622,2025-05-15
d23a0237-3634-4b3d-86a9-7a5c0274b41a,451,Individual,d47c2ecb-87d3-4d5d-9936-dbd0d9521973,13622.07,1238.36,8668.63,9.09,OVERDUE,173.37,2021-11-03,2021-12-03,2022-01-06,486,2025-05-15
83e67e42-1b18-4622-aa02-f767f3297fb6,452,Individual,1d1d77ad-1c7f-4fc6-88ab-a9c5fb6a04cf,33870.57,3083.63,30786.94,9.25,OVERDUE,615.74,2024-08-03,2024-09-02,2024-09-08,781,2025-05-15
ff269412-8d46-4461-a212-2649d2a684a0,452,Individual,461c8d3b-58c0-4151-a6aa-211981c9dd37,22191.48,1977.26,12305.18,6.92,OVERDUE,246.1,2025-03-07,2025-04-06,2025-04-24,778,2025-05-15
d7460890-3b8e-4f01-ba79-737c9c700cc7,452,Individual,e116d269-2bb4-41d9-bc1d-54692faaefa4,12120.69,1038.74,3810.77,2.84,OVERDUE,76.22,2024-12-07,2025-01-06,2025-02-03,697,2025-05-15
363a47c8-cbfb-42d1-9bf5-f44989be1324,453,Individual,a894826e-6ed2-4bb6-b87b-dedc7c5395df,26350.75,2294.27,3408.05,4.48,OVERDUE,68.16,2024-11-04,2024-12-04,2025-01-11,821,2025-05-15
d7964035-b2cf-4239-b95e-fa5b4407cc2e,454,Individual,a28e9abd-8d86-48c6-8cd3-8a0d548f748d,18201.02,1562.25,7265.27,3.0,OVERDUE,145.31,2021-08-31,2021-09-30,2021-10-23,830,2025-05-15
836e6d4b-6cb1-4a6f-9d9c-1743763870be,455,Individual,2deb8157-4ff6-4771-9428-a5daa70b2938,38318.7,3411.96,34906.74,6.85,OVERDUE,698.13,2025-01-12,2025-02-11,2025-03-02,499,2025-05-15
fb8e6bca-c32a-4c91-aeb8-b2fa0a0fe572,456,Empresa,4a246f18-b088-46cb-9cb0-2689426c0893,1314.03,114.71,511.06,4.76,OVERDUE,10.22,2025-02-05,2025-03-07,2025-04-08,515,2025-05-15
e14450d2-70e2-430f-aef1-c70ddcb7b937,456,Empresa,ea4ec213-9768-4843-9b7e-795f75cd0f5a,41258.2,3677.48,8160.88,6.96,OVERDUE,163.22,2025-03-07,2025-04-06,2025-04-05,327,2025-05-15
304eb43a-e8b0-46ca-8e09-599a02abc382,457,Individual,b3499c56-a2b0-40f7-98a6-8ac9649c1cac,7724.7,709.58,4886.38,10.23,OVERDUE,97.73,2025-01-09,2025-02-08,2025-03-15,310,2025-05-15
c63be500-2d2d-444a-9c3e-e1d37ec8e318,458,Empresa,8d2a8c9a-1170-4e9d-96e7-861599684dd4,17597.91,1555.66,485.65,6.08,OVERDUE,9.71,2024-04-06,2024-05-06,2024-06-09,369,2025-05-15
d1b06200-90cc-4f00-9ba4-b8f3325fd5c6,458,Empresa,09ec7023-0634-44ca-8d2b-06469f764e56,14069.97,1219.05,3098.52,3.97,OVERDUE,61.97,2025-02-28,2025-03-30,2025-04-04,794,2025-05-15
a8e852e3-85bb-4eb5-ac3d-4c601ceb6deb,459,Empresa,3398365d-dc4a-4ace-99be-42cd2e462710,40241.22,3700.85,21736.97,10.36,OVERDUE,434.74,2021-03-07,2021-04-06,2021-04-18,489,2025-05-15
b7038a84-59ef-4e6b-b1e1-a86d066c95fd,460,Individual,4338184e-6b6a-4ef5-867b-eb8d570a74c7,17941.32,1635.2,0.0,9.37,PAID,0.0,2022-05-07,2022-06-06,2022-06-10,405,2025-05-15
4e1dab78-06d1-4e30-afd5-06c9045ceadc,460,Individual,e4ec4faa-391a-44b5-9639-286a34a362eb,21415.06,1946.27,21415.06,9.06,OVERDUE,428.3,2022-07-29,2022-08-28,2022-08-25,671,2025-05-15
07313a43-38a5-4e8c-ac96-1904e9ebab91,461,Individual,4eb49809-a20c-4dbf-8d79-3c28418586f4,40449.72,3600.7,4442.72,6.82,OVERDUE,88.85,2025-02-14,2025-03-16,2025-03-26,406,2025-05-15
6b787e6f-1fa2-4e5e-a35f-f28f095e32cf,462,Individual,89d05a59-5c44-472e-abf5-61dd498fbc09,16172.03,1504.0,5644.03,11.6,OVERDUE,112.88,2021-05-31,2021-06-30,2021-07-28,300,2025-05-15
aab26c42-62dd-401b-970e-6a918f3d30ed,462,Individual,803e5a5e-b2f5-491e-8935-c8676333285c,40634.32,3457.64,16430.84,2.11,OVERDUE,328.62,2021-02-06,2021-03-08,2021-03-08,311,2025-05-15
b4e74d68-9ece-4434-bc73-d682cf7b4d48,464,Individual,cd5cea17-af1f-4f87-8245-7fd497d45bdf,46420.41,3947.28,18789.45,2.04,OVERDUE,375.79,2023-12-15,2024-01-14,2024-01-29,492,2025-05-15
d49e3185-9eb2-4a55-ae62-53c6546afea2,464,Individual,54af874f-9277-4714-82c3-4c7844f7ff41,21764.38,1908.55,770.33,5.23,OVERDUE,15.41,2023-02-24,2023-03-26,2023-03-29,449,2025-05-15
67aef2b1-9a6c-476b-a48c-5ce77a1f59ff,465,Individual,feac7483-8a2c-4a4e-975d-0d17af3bcf66,9502.48,860.05,1762.03,8.61,OVERDUE,35.24,2024-11-17,2024-12-17,2024-12-20,643,2025-05-15
f24aa333-0a97-4a29-8db0-f9fcc59d7e12,466,Individual,e8a0b720-7f92-4b67-a2dc-cbd42f89a19e,41350.14,3599.53,16153.43,4.46,OVERDUE,323.07,2024-11-07,2024-12-07,2024-12-31,816,2025-05-15
3bbcbb85-287d-437c-aed4-716c5d950480,467,Empresa,70f98d95-a851-4c58-9a66-e9f0667f7353,27108.68,2386.24,0.0,5.63,PAID,0.0,2024-06-28,2024-07-28,2024-07-23,807,2025-05-15
38582cdc-75f7-4029-b3fa-c79beed403ec,469,Individual,b7328f0c-49bd-4637-bb05-28c54b248bcc,12776.21,1104.5,2835.71,3.74,OVERDUE,56.71,2023-07-10,2023-08-09,2023-09-13,566,2025-05-15
3915d814-2f32-463d-bfa4-a7659a00097f,470,Individual,7f97a08a-0352-4b26-a26d-82cd71ed998a,6175.54,548.29,2885.8,6.54,OVERDUE,57.72,2021-06-23,2021-07-23,2021-07-26,509,2025-05-15
2d09c8dd-fed5-4c16-b1cb-b034bdf97ced,472,Empresa,9c465c0e-be8f-4d5c-b9c7-27a688c68e9a,28550.54,2429.89,0.0,2.13,PAID,0.0,2022-06-07,2022-07-07,2022-08-06,581,2025-05-15
5621f58d-e5ef-4a15-85a7-9ec2c97da926,472,Empresa,c99d3c04-101b-471f-b6df-bd087eca899d,4520.9,397.8,4123.1,5.59,OVERDUE,82.46,2024-08-21,2024-09-20,2024-09-19,838,2025-05-15
994f3142-9e36-40e6-9df6-676d67e39218,473,Empresa,d49efc7c-bcab-46b4-b3a2-f2c79627f0dc,12681.88,1179.73,0.0,11.63,PAID,0.0,2021-09-06,2021-10-06,2021-10-30,568,2025-05-15
9af381a2-9e23-4d1f-bb6a-c0abb7695c6b,473,Empresa,652ba56b-dfbc-4899-ba52-52c6537f50b1,48441.82,4496.21,25960.77,11.38,OVERDUE,519.22,2023-08-04,2023-09-03,2023-09-12,578,2025-05-15
6dfe976c-f95b-401b-9317-20a3ee1b8de6,474,Individual,8daee2dc-7907-4516-9f20-40220d674415,27656.63,2543.72,4763.15,10.37,OVERDUE,95.26,2022-11-12,2022-12-12,2023-01-21,424,2025-05-15
a0c3926e-8818-4c8a-9c41-713decff2fe4,474,Individual,3835dfd9-4955-4f41-ac7b-fff2cae3554d,30870.76,2850.4,5217.16,10.8,OVERDUE,104.34,2022-11-20,2022-12-20,2023-01-09,451,2025-05-15
08e421c5-3d7d-42ce-8f2d-43547a4faf7c,474,Individual,baa29a4f-2ccc-4413-9f30-b565b32cbd91,18101.23,1553.69,13440.16,3.0,OVERDUE,268.8,2022-11-15,2022-12-15,2023-01-03,574,2025-05-15
6d678c4b-86d3-43a3-a7b3-f9cc77a4e5b4,476,Individual,a14a07bb-4245-4a1c-b76e-d553de4e4f1b,34438.7,2994.73,25454.51,4.35,OVERDUE,509.09,2022-01-12,2022-02-11,2022-02-27,806,2025-05-15
90541b93-e594-42cb-b734-58ae392fddc3,476,Individual,43e9fe11-4474-4c11-8c97-e12ab64680b2,44750.6,4010.03,32720.51,7.53,OVERDUE,654.41,2021-12-27,2022-01-26,2022-02-26,399,2025-05-15
81807fca-ddae-4b93-bc53-aee31a5b2fd2,477,Individual,a15cd081-c93d-4d6f-84d5-8536ddd22cf9,25610.28,2327.55,6989.88,9.06,OVERDUE,139.8,2024-12-20,2025-01-19,2025-02-15,358,2025-05-15
da3a23db-4157-460f-857a-5e31f2999f97,480,Individual,061b043d-7b64-4f14-b7f5-1ae13133d743,32264.56,2890.1,9143.76,7.49,OVERDUE,182.88,2022-02-04,2022-03-06,2022-03-26,597,2025-05-15
89f4488e-7db9-4f44-9622-579fd519595c,481,Individual,9a854274-49e9-4107-a07a-35105e012ae2,19859.26,1794.12,123.94,8.41,OVERDUE,2.48,2023-07-08,2023-08-07,2023-08-21,503,2025-05-15
b01ff907-6dbd-4919-a3ac-bb129e97066b,481,Individual,2807c071-60e8-48a3-b6f7-f1691dbe1cc9,35688.93,3051.7,23482.13,2.61,OVERDUE,469.64,2024-09-19,2024-10-19,2024-11-22,575,2025-05-15
290a510f-6a95-407a-b78a-dd9055ae8faf,482,Empresa,33794898-4694-46ae-a85c-290f10fec8b9,16050.78,1483.23,10117.86,10.89,OVERDUE,202.36,2025-02-14,2025-03-16,2025-04-11,465,2025-05-15
04ff7276-d6fe-454d-b1a7-f0dc1964e7ab,483,Individual,ea51cbdd-add5-4581-b83c-ddc8f15e3e00,15476.89,1376.41,4465.61,6.72,OVERDUE,89.31,2024-09-05,2024-10-05,2024-10-21,764,2025-05-15
2dbcc73d-e0af-4ea4-b0cf-30adedb2c3e8,487,Empresa,4aee51e5-a0ff-4844-bcee-3747b8422226,13473.37,1192.73,353.34,6.23,OVERDUE,7.07,2024-12-20,2025-01-19,2025-01-26,554,2025-05-15
3450e989-f4c6-4f1d-84ea-4a952a638236,488,Individual,0b242cdf-118e-405e-b393-8b9918833b6a,17585.96,1514.74,3953.3,3.36,OVERDUE,79.07,2024-01-14,2024-02-13,2024-02-20,314,2025-05-15
176c8043-5df6-460d-8d6e-c9bec00f6191,489,Individual,5526b33b-2cc8-4aa0-aa16-a222ea8db570,17784.28,1549.6,17784.28,4.56,OVERDUE,355.69,2024-10-09,2024-11-08,2024-12-01,723,2025-05-15
8938c678-0f2b-4ff9-9e72-74bdcbbddd1e,490,Individual,555dd934-4fba-4887-a6b2-8a279fa56ffe,44732.13,4099.7,20133.93,9.98,OVERDUE,402.68,2024-12-11,2025-01-10,2025-02-05,534,2025-05-15
18eb4b75-e24d-4d8a-a77e-be2a1b8fe6ee,491,Individual,fc76a97d-eddc-4819-84ac-497b4b0d62c6,29523.35,2626.1,636.25,6.74,OVERDUE,12.72,2024-10-15,2024-11-14,2024-11-09,511,2025-05-15
de841bf2-b93f-46a4-8358-03bc64a1ac3c,493,Individual,a7eb52f2-fe5b-466f-8100-b2edcc15c5e0,12939.3,1194.3,996.3,10.76,OVERDUE,19.93,2024-04-29,2024-05-29,2024-06-12,812,2025-05-15
4d0b2625-972c-4f4a-9046-c5d9d9563b16,493,Individual,ebf51169-8d7e-4c2f-bbc5-eaddc8251fb9,36604.8,3252.34,23595.44,6.62,OVERDUE,471.91,2024-06-02,2024-07-02,2024-07-10,643,2025-05-15
da3b0f12-b724-4873-8ac7-711171aa0c33,494,Individual,084feca5-e3e1-4ece-9899-38f130ca4e13,14544.96,1275.84,9441.6,5.26,OVERDUE,188.83,2021-10-31,2021-11-30,2021-11-28,705,2025-05-15
3e112095-4a15-49c6-969b-11d2a78b92d3,495,Empresa,b4770898-7d17-4b2a-9e74-503588bd9595,34946.98,3143.19,31803.79,7.93,OVERDUE,636.08,2023-10-09,2023-11-08,2023-12-18,347,2025-05-15
f6f1c53c-4f5b-4535-8a31-64eabc9fa93e,495,Empresa,372878d9-a400-4415-9756-4ad40836ba5a,17254.33,1592.72,7698.01,10.77,OVERDUE,153.96,2024-11-26,2024-12-26,2024-12-26,604,2025-05-15
75cd9ee8-9110-4b6d-a096-2a3bc21f1a39,496,Individual,9a9b239f-caf3-412d-9d78-198e411b87ca,7743.58,684.66,2950.96,6.1,OVERDUE,59.02,2022-05-20,2022-06-19,2022-07-01,819,2025-05-15
32526f22-dc25-4597-ba61-7dacf41d376d,498,Empresa,03915bdd-f456-4594-89af-99505e417375,39241.24,3660.88,24597.72,11.95,OVERDUE,491.95,2025-02-19,2025-03-21,2025-03-31,597,2025-05-15
34682fb6-35f2-4e7c-88d4-65710e53135a,499,Individual,a7cddb6e-5fd4-480e-b41f-f47dd3954df4,10552.65,943.58,10552.65,7.3,OVERDUE,211.05,2025-03-09,2025-04-08,2025-05-13,775,2025-05-15
297ec40b-a9db-4a39-9929-dee9e2a010c3,500,Individual,fbaa192e-f701-4275-aeb8-04b7f9d98fb2,34596.78,2973.88,19727.38,3.15,OVERDUE,394.55,2023-04-16,2023-05-16,2023-05-11,802,2025-05-15
e988fba0-4cfe-4a4d-be35-221b724e8c80,500,Individual,20830a79-bd16-4bec-8fc4-53dea326052a,19560.29,1698.49,14464.82,4.2,OVERDUE,289.3,2023-02-04,2023-03-06,2023-03-10,678,2025-05-15
600399be-b1e4-4981-aace-95d892365228,501,Individual,1b575129-fe74-4257-86ac-f7e41b56a258,7545.58,667.09,2208.86,6.09,OVERDUE,44.18,2024-02-15,2024-03-16,2024-03-11,512,2025-05-15
1da27c3d-4d5d-475f-a563-db135c5dd49e,502,Individual,7fce9055-022b-4c61-98c4-3992bfae3623,3517.51,305.5,2601.01,4.22,OVERDUE,52.02,2023-04-23,2023-05-23,2023-06-20,494,2025-05-15
55db87a1-044d-41a0-b6ef-061a239cad1f,506,Individual,70ac5fd4-8931-43f1-8879-76b8c3362923,33087.35,2979.79,33087.35,8.07,OVERDUE,661.75,2025-04-03,2025-05-03,2025-05-23,326,2025-05-15
2a8515fe-e40c-40cc-90da-0eca9f26e13b,506,Individual,b40fbac1-a4c1-4a14-8a5d-87b22b2fb154,6570.18,559.67,413.81,2.22,OVERDUE,8.28,2025-04-03,2025-05-03,2025-05-04,449,2025-05-15
7835623a-c226-4bc3-87c9-c726ba3c557a,508,Individual,44af268b-5454-4a31-b4eb-fefa5c6d77e0,10531.68,905.9,5096.28,3.22,OVERDUE,101.93,2023-02-11,2023-03-13,2023-03-25,600,2025-05-15
b2ae5535-5c4c-4be0-be20-fb7f85bed20d,508,Individual,0a20acde-7864-4df0-9205-63d1f75f498f,38127.25,3536.62,2761.05,11.31,OVERDUE,55.22,2022-11-27,2022-12-27,2023-01-13,779,2025-05-15
643ec4c8-7399-4b89-8596-f3216ec2aeaa,510,Individual,fabc94cb-8f4f-4e75-bf6a-be8e3413ca6c,29747.46,2593.98,14183.58,4.64,OVERDUE,283.67,2024-01-01,2024-01-31,2024-02-14,781,2025-05-15
fb0ac972-7d22-42ff-ab12-36e3eb22ccf8,511,Individual,99316672-c175-4604-aada-bb80089ef1b0,40767.14,3573.24,5034.74,5.18,OVERDUE,100.69,2025-02-04,2025-03-06,2025-03-20,519,2025-05-15
37f4bd66-4d54-490c-8057-638bbaf2f0fe,512,Individual,a67e955a-c8e0-4263-ab3f-5a2e572a743b,38843.78,3545.79,31752.2,9.54,OVERDUE,635.04,2024-11-01,2024-12-01,2024-12-10,554,2025-05-15
29475051-aceb-41eb-b6d6-781867e0190b,513,Individual,ccf2da0c-7aad-4f3a-b039-1578822191a9,40412.98,3553.65,11983.78,5.52,OVERDUE,239.68,2024-12-17,2025-01-16,2025-01-29,778,2025-05-15
d99e34e7-954a-4a67-9f57-1cec123d48ef,514,Individual,009e8098-9ec0-4d3a-bf3e-eea6e175de9b,24893.76,2237.74,4754.1,7.87,OVERDUE,95.08,2024-07-19,2024-08-18,2024-09-21,664,2025-05-15
c449d0f2-4db8-4131-8f91-afb220b438c1,514,Individual,552ae30f-1d66-4d9b-b4e8-ddd3189f4b4e,20522.24,1871.29,5551.92,9.42,OVERDUE,111.04,2024-01-30,2024-02-29,2024-03-03,768,2025-05-15
3573158d-a78b-46f6-ad64-1ef1db60a9a7,515,Individual,7a3c5ab6-701c-49fe-81a2-dc9c4ddb3adc,33774.97,3138.54,0.0,11.51,PAID,0.0,2023-08-17,2023-09-16,2023-09-22,617,2025-05-15
3da0a6d9-2518-4fb9-9c98-9e2cf209ab8b,516,Individual,04ce771b-b270-4c0d-a4ff-947d01267095,33152.04,2877.87,7251.21,4.17,OVERDUE,145.02,2025-02-23,2025-03-25,2025-03-22,414,2025-05-15
ea5e0b50-dad9-4e5f-afb8-6f19d21b9911,517,Individual,6bed9a33-85cd-419b-8f67-5a11b1da200e,39293.55,3457.5,4718.55,5.59,OVERDUE,94.37,2021-01-20,2021-02-19,2021-02-23,527,2025-05-15
5fc5e236-10be-461d-8596-3d38b49c6d4e,518,Individual,34c37dc2-94cf-4cb5-92d0-a83629809c3d,31363.91,2776.23,6377.84,6.22,OVERDUE,127.56,2022-04-26,2022-05-26,2022-05-23,740,2025-05-15
2d87f2ae-3f19-493b-8f75-29b8c11d97de,520,Empresa,49f26f87-28ac-4034-9f0d-6fcaed2b9d52,40766.49,3603.42,15542.55,6.07,OVERDUE,310.85,2023-06-27,2023-07-27,2023-08-15,335,2025-05-15
9c7d8111-7ef8-4fa8-b8b9-da328f7b38eb,520,Empresa,3fb1c165-8db5-4fd3-9fbe-11d6e3443913,23913.14,2044.37,7558.18,2.59,OVERDUE,151.16,2025-02-18,2025-03-20,2025-04-27,614,2025-05-15
98a2ec21-cd74-4995-8a57-89250b8802ff,521,Individual,03e5eec9-3510-4598-a6cc-d35542c6b0c2,1228.67,114.68,311.23,12.0,OVERDUE,6.22,2022-04-07,2022-05-07,2022-05-25,521,2025-05-15
84f9358a-b97d-46ed-8654-4ffa2020265b,522,Individual,6b9d634e-cc9e-4179-87d6-83958e27b85a,34137.49,3072.09,12632.86,7.99,OVERDUE,252.66,2022-01-16,2022-02-15,2022-02-27,339,2025-05-15
51e721de-bb74-4601-91da-32b84cb47c3c,523,Individual,391cd746-08a9-487d-94a2-33010b55e4ad,18477.13,1607.05,16870.08,4.37,OVERDUE,337.4,2024-08-17,2024-09-16,2024-09-19,716,2025-05-15
d98f7dfb-cf6d-47f8-8933-8eacfff75813,523,Individual,86755b0d-a5cc-4324-a05c-c943dbd0dce0,8473.69,753.31,7720.38,6.68,OVERDUE,154.41,2023-05-14,2023-06-13,2023-07-15,738,2025-05-15
792acbc8-6a1a-40e2-b37a-9ea526f5d6e9,524,Empresa,dcbce6fa-8c72-4926-908b-432efa5d1514,20404.33,1887.74,12853.37,11.02,OVERDUE,257.07,2024-08-08,2024-09-07,2024-09-29,662,2025-05-15
16f74fdb-993d-4b1f-a3f1-80530de79c65,524,Empresa,346f4c9d-3858-4dfb-b011-6315714ab13e,17532.98,1505.35,13016.93,3.03,OVERDUE,260.34,2024-07-08,2024-08-07,2024-08-16,660,2025-05-15
e132c99b-168b-4a79-87ef-f88eda1e1a73,524,Empresa,e2f5e547-48f0-4d43-bc8d-e27c2bd6b1bf,40704.78,3590.5,33523.78,5.85,OVERDUE,670.48,2024-07-20,2024-08-19,2024-09-28,341,2025-05-15
17836356-b8a4-4422-97f7-2c4f92c0f0af,525,Individual,1de38e08-272b-4cf6-856e-65cedee05a76,17487.89,1491.72,7045.85,2.36,OVERDUE,140.92,2022-02-02,2022-03-04,2022-03-15,767,2025-05-15
60d60931-5be3-4876-ad9f-976df772a6eb,526,Individual,d0108364-3c18-4a92-b10a-8278ba9385c6,35111.78,3270.66,25299.8,11.78,OVERDUE,506.0,2022-09-29,2022-10-29,2022-11-20,659,2025-05-15
d3481f3b-b1bf-4482-bba9-a42fb91dade8,527,Individual,06250d57-aef9-4b7c-a0a6-cdc02159efc4,42317.1,3727.08,31135.86,5.69,OVERDUE,622.72,2022-08-29,2022-09-28,2022-10-21,543,2025-05-15
d5c636f3-430e-4eba-97d5-5eb00e108e7e,529,Individual,36036260-dc59-47b0-be0b-e1757ef30937,6291.84,545.19,294.75,3.98,OVERDUE,5.9,2023-12-12,2024-01-11,2024-01-16,710,2025-05-15
7c56d032-c76c-49fe-9f67-edc6ba99f4f1,529,Individual,7cc139b2-03bc-4aa3-85c3-24f194515cbd,19494.86,1772.41,19494.86,9.1,OVERDUE,389.9,2024-11-03,2024-12-03,2024-12-04,565,2025-05-15
78e3b70e-7ed4-443e-9295-b61d80bcd5aa,530,Individual,e6191ae1-66d9-4506-8b7f-12fc3c921a46,5825.65,509.94,2766.01,5.04,OVERDUE,55.32,2023-09-24,2023-10-24,2023-11-14,703,2025-05-15
7a0a70f5-91b4-4e8e-9483-49132ca89a54,532,Individual,24109681-a06d-4c2a-95ee-9a8753e81c16,36582.65,3400.66,29781.33,11.55,OVERDUE,595.63,2025-03-02,2025-04-01,2025-04-11,497,2025-05-15
b47580bc-f160-4585-af4c-c103167655bc,532,Individual,c42a452a-cc67-406b-bf24-45aad6c27af7,33947.4,3142.4,2523.4,11.08,OVERDUE,50.47,2024-12-21,2025-01-20,2025-01-28,458,2025-05-15
0d727d69-ef32-438e-aadc-82e46a47bc1e,533,Individual,87ab75b3-a910-4fcc-94f7-bfc39ded2ac2,31616.16,2699.49,31616.16,2.46,OVERDUE,632.32,2024-02-04,2024-03-05,2024-03-04,657,2025-05-15
